"codigo_ibge","municipio","areas_protegidas_percent_area_total_do_municipio","desmatamento_acumulado_percent_area_total_do_municipio","desmatamento_recente_percent_area_total_do_municipio","estado","ips_amazonia","ranking_ips","necessidades_humanas_basicas","fundamentos_para_o_bem_estar","oportunidades","nutricao_e_cuidados_medicos_basicos","agua_e_saneamento","moradia","moradias_com_iluminacao_adequada_percent_de_domicilios","moradias_com_parede_adequada_percent_de_domicilios","moradias_com_piso_adequado_percent_de_domicilios","seguranca_pessoal","acesso_ao_conhecimento_basico","acesso_a_informacao_e_comunicacao","saude_e_bem_estar","qualidade_do_meio_ambiente","direitos_individuais","liberdade_individual_e_de_escolha","tolerancia_e_inclusao","acesso_a_educacao_superior","mortalidade_infantil_ate_5_anos_obitos_1_000_nasc_vivos","mortalidade_materna_obitos_maternos_100_000_nascidos_vivos","mortalidade_por_desnutricao_obitos_100_000_habitantes","mortalidade_por_doencas_infecciosas_obitos_100_000_habitantes","subnutricao_percent_da_populacao","abastecimento_de_agua_adequado_percent_da_populacao","esgoto_adequado_percent_da_populacao","indice_atendimento_de_agua_percent_da_populacao","coleta_de_lixo_adequada_percent_de_domicilios","assassinatos_de_jovens_obitos_100_000_habitantes_de_15_a_29_anos","assassinatos_de_jovens_taxa_pontuada_em_uma_escala_de_1_6_1_0_2_1_6_3_6_10_4_10_20_5_20_40_6_40","homicidios_obitos_100_000_habitantes","homicidios_categorico_taxa_pontuada_em_uma_escala_de_1_6_1_0_2_1_6_3_6_10_4_10_20_5_20_40_6_40","mortes_por_acidente_no_transito_obitos_100_000_habitantes","abandono_escolar_ensino_fundamental_percent_de_alunos","distorcao_idade_serie_ensino_fundamental_percent_de_alunos","distorcao_idade_serie_ensino_medio_percent_de_alunos","qualidade_da_educacao_ideb_ensino_fundamental","reprovacao_escolar_ensino_fundamental_percent_de_alunos","densidade_internet_banda_larga_no_de_acessos_100_domicilios","densidade_telefonia_fixa_no_de_acessos_100_domicilios","densidade_telefonia_movel_no_de_acessos_100_habitantes","densidade_tv_por_assinatura_no_de_acessos_100_domicilios","mortalidade_por_diabetes_mellitus_obitos_100_000_habitantes","mortalidade_por_cancer_obitos_100_000_habitantes","mortalidade_por_doencas_circulatorias_obitos_100_000_habitantes","mortalidade_por_doencas_respiratorias_obitos_100_000_habitantes","mortalidade_por_suicidios_obitos_100_000_habitantes","emissoes_co2_ton_co2_habitante","focos_de_calor_na_de_focos_1_000_habitantes","diversidade_partidaria_percent_vereadores_eleitos_partidos_diferentes","transporte_publico_no_de_onibus_e_micro_onibus_1_000_habitantes","acesso_a_programas_de_direitos_humanos_categorico_0_15_0_nenhum_programa_15_todos_os_programas_de_direitos_humanos_implantados","existencia_de_acoes_para_direitos_de_minorias_categorico_0_15_0_nenhum_programa_11_todos_os_programas_de_direitos_humanos_implantados","acesso_a_cultura_esporte_e_lazer_categorica_1_10","gravidez_na_infancia_e_adolescencia_percent_de_filhos_de_maes_com_ate_19_anos","trabalho_infantil_no_de_familias_com_ao_menos_1_membro_em_trabalho_infantil_1_000_familias","vulnerabilidade_familiar_percent_de_filhos_de_maes_solteiras","violencia_contra_indigenas_no_de_casos_1_000_indigenas","violencia_contra_indigenas_taxa_pontuada_em_uma_escala_de_1_5_1_0_2_0_1_2_7_3_2_7_8_8_4_8_8_20_8_5_20_8","violencia_contra_mulheres_no_de_casos_100_000_mulheres","violencia_infantil_no_de_casos_100_000_pessoas_de_0_14_anos","violencia_infantil_taxa_pontuada_em_uma_escala_de_1_5_1_0_2_1_1_40_1_3_40_1_133_1_4_133_1_496_0_5_496_0","empregos_ensino_superior_percent_de_empregos_em_relacao_ao_total","mulheres_com_empregos_ensino_superior_percent_de_empregos_em_relacao_ao_total","ano"
1100015,"Alta Floresta D'Oeste",42.218949247,33.53861756055,2.92068535538894,"RO",55.1621785161582,334,66.6326561772011,58.2901318189442,40.5637475523291,94.3550842360198,30.7940193990688,88.5575988922474,94.6147900025767,96.057717083226,96.4957485184231,52.8239221814685,75.8210282791777,12.8076924147274,71.8536692547915,72.6781373270801,31.7984923786182,67.6569527123288,44.6650619042009,18.1344832141687,10.8991825613079,4.35824798431031,4.35824798431031,0,4.7863247863,24.55552692605,4.87276664861938,47.75,57.5367173408915,34.3197721457976,5,27.6022372339653,5,17.4329919372412,1.6,16.2,27.6,5.45,4.4,15.0321730499604,7.1345074698,37.9993360965,1.91363614858,43.5824798431031,95.8814556548268,148.18043146655,78.4484637175855,21.7912399215515,93.6758891241804,14.343541006688,60,4.839845124956,12,0,3,14.9863760217984,4.95041387095533,27.2479564032698,1.34138162307177,2,277.67793485566,109.739254501767,3,25.6264981477446,17.4329919372412,2021
1100023,"Ariquemes",0,74.3767346556182,1.75496245925329,"RO",57.0099876112134,204,68.8282967367832,60.0292604396444,42.1724056572126,92.5036965846824,47.7634224931921,94.6216896564151,98.5552362707535,92.6883780332056,95.6577266922094,40.4243782128433,73.9934153415504,31.5278623133837,80.482065988208,54.1136981154355,29.5747054954015,76.3659760870215,46.6372072545711,16.1117337918564,13.3024869866975,0.927101971945894,11.1252236633507,57.8368999421631,6.4220183486,43.75,6.17353965810581,68.07,90.852490421456,73.7477032257828,6,40.4834527749707,6,24.7227192518905,1,14.3,27.7,5.15,7.1,37.8764291620683,20.0524786293,83.2181795662,4.924142239891,25.958855214485,84.3662794470764,114.033542549345,47.2822005692406,10.1981216914048,27.8714999141765,1.835230956055,61.5384615384615,2.77567268975466,5,0,8,19.3175245806825,2.18396552168083,32.3886639676113,3.4364261168385,3,182.140892906499,101.70538446559,3,22.8716056479052,15.4269768131797,2021
1100031,"Cabixi",0.075086174,75.6890826144026,0.889176332550908,"RO",58.1027828020132,139,65.4921057753771,54.0116658402527,54.8045767904099,89.3961869383244,39.3414518992618,92.8844198790486,98.7610619469026,99.646017699115,98.0530973451327,40.3463643848737,78.144764093467,16.0475222836043,69.1288581824957,52.7255188014437,38.309609158834,62.5675331107852,98.7159227732627,19.6252421187577,25,0,18.8253012048193,0,6.3003663004,40.530973451327,26.9162210338681,42.66,67.6106194690266,135.611608353675,6,43.925702811245,6,25.1004016064257,0.2,9.9,17.5,4.85,7,6.70985373037118,8.999119376,74.1462271116,2.704455075106,18.8253012048193,56.4759036144578,188.253012048193,169.427710843373,20.5777443475016,91.1913816833003,4.047802621434,66.6666666666667,7.51734772552043,5,0,3,17.5,23.9787610808353,42.5,0,1,12.2729504172803,0,1,27.4849397590361,19.0135542168675,2021
1100049,"Cacoal",25.672502744,66.2443961794147,0.628634283264306,"RO",63.6894411248276,14,76.328264638117,62.8984742556321,51.8415844807338,94.2761957615685,76.6824799464698,95.2720558901819,99.5124545696303,94.4774399432674,98.8298909671128,39.082326954248,84.4733871259962,31.1870736970792,71.9560837518962,63.9773524475568,42.251399771988,80.713466711864,61.4303329868425,22.9711384522406,8.73362445414847,4.68609051183824,5.8576131397978,75.1815851863543,4.635876146,81.189610850102,57.2957898524649,78.81,85.4268238631327,27.5515713379116,5,30.0690807842954,5,83.959121670435,0.3,7.8,19.8,5.55,3.2,38.0695460358899,18.4858905047,86.3876888249,4.074690043995,46.8609051183824,137.068147471268,155.812509518621,56.2330861420588,8.20065839571691,17.468289348033,0.826609851792,83.3333333333333,5.33221566367457,6,8,7,12.6637554585153,2.08385656226682,18.0494905385735,2.27221086116791,2,117.438864770812,53.0841624503538,3,33.1306599186963,21.6848838435314,2021
1100056,"Cerejeiras",40.681228891,29.3229606279596,0.349516857605012,"RO",61.7892084948236,41,71.9234222256096,64.5659599801656,48.8782432786957,89.8176472739766,44.291985270168,97.3060768857451,98.6568986568986,99.8371998371998,98.941798941799,56.2779794725488,82.7832831620458,28.0135841917203,71.6491253912523,75.8178471756441,37.3186559869997,63.8594117715831,79.6399581249701,14.6949472312298,25.3164556962025,6.58823325014078,6.12632481774184,380.228136882129,4.217110573,36.426536426536,14.022894521668,64.76,89.3772893772894,32.0820169779624,5,16.3368661806449,4,28.5895158161286,0.4,12.7,22.3,5.85,4.1,25.3133899852206,18.9462371384,88.6273526205,4.611837715618,49.0105985419347,104.147521901611,177.663419714513,79.6422226306439,8.13838017120516,24.9898933701399,5.122192051345,77.7777777777778,3.45593680572698,7,3,3,11.3924050632911,90.710155314946,35.8649789029536,0,1,20.0826263309041,48.4930814885686,3,21.1358206212093,13.906757336274,2021
1100064,"Colorado do Oeste",0,82.4084269134633,0.255659851909995,"RO",62.9374560687758,25,76.3283822491383,58.486086871583,53.9978990856063,92.7984421184735,65.2460160356902,83.8521820080664,99.4192799070848,58.1881533101045,93.0894308943089,63.4168888343231,83.4239104665062,24.9182026790711,72.8899647524783,52.7122695882761,35.9817775995752,63.2469311782477,100,16.762887564602,4.67289719626168,0,15.1533015822011,467.289719626168,5.4962646745,77.177700348432,7.07964601769912,73.46,86.411149825784,17.7875346093588,4,10.4940603618352,4,18.8893086513034,0.3,10,17.4,5.7,5.5,13.6680533288339,16.8446044889,100.0344689106,3.035941688851,62.9643621710112,81.8536708223146,113.33585190782,75.5572346052135,18.8893086513034,41.8772454447874,0.257334019557,63.6363636363636,6.75501801338137,2,4,2,14.4859813084112,14.4783780360163,39.7196261682243,0,1,0,0,1,23.0449565545901,16.4966628888049,2021
1100072,"Corumbiara",9.072055151,70.9220601872713,0.664444435511695,"RO",54.8330834876425,369,62.7295614754703,56.0242152571484,45.7454737303087,90.1660744645379,22.077812759797,78.3541081259657,92.3076923076923,71.2374581939799,94.7603121516165,60.3202505515806,76.5060802161895,13.9095277014875,78.8298757525363,54.8513773583801,25.296779255529,59.6548498728725,77.8305605026893,20.1997052901438,7.8740157480315,13.5299688810716,19.980261300586,0,5.1094890511,16.610925306578,19.4209891435464,29.37,44.8160535117057,31.7460317460317,5,18.0399585080954,4,9.01997925404773,1.2,17.2,24.3,5.45,5.1,7.42810300679483,8.8623388409,57.3742514011,2.215693342095,67.6498444053579,54.1198755242863,135.299688810716,27.0599377621431,11.7233294255569,152.042980203787,10.664819944598,44.4444444444444,4.84764542936288,8,0,2,18.8976377952756,5.45253205463891,46.4566929133858,0,1,37.3764828381344,63.5518937394308,3,30.7130293600325,18.1301583006359,2021
1100080,"Costa Marques",39.093051591,37.900717042106,5.74990598646596,"RO",54.2663451439894,427,66.8837410227342,56.992744885046,38.9225495241878,91.8446508589984,22.7569780878612,86.4938227513742,89.7938662644545,98.4414278531926,89.9949723479135,66.439512392703,62.1173236332234,9.10743955470203,86.9914723079056,69.754744044353,25.8742266126248,51.3143791427959,71.0959196729829,7.4056726683478,30.0429184549356,0,5.45523975778735,0,3.9044092898,13.876319758673,66.6153846153846,16.43,59.6782302664656,20.3707763722879,5,7.27365301038313,3,7.27365301038315,1.3,23.4,33.2,4.7,13.1,7.38611848702782,3.8113210323,37.7958439766,1.915663277895,21.8209590311494,54.5523975778735,54.5523975778735,16.3657192733621,16.7684317721498,112.112762955369,10.107458240238,55.5555555555556,1.915097350782,6,4,1,30.0429184549356,1.3051666336169,31.7596566523605,0,1,189.002085705169,25.346300435038,2,10.4195079373738,7.14636408270144,2021
1100098,"Espigão D'Oeste",31.05634351,46.7042271810896,0.785846838857702,"RO",61.5022196914483,50,67.8485592333325,62.1207189344711,54.5373809065413,91.9161983198847,36.3339821321448,83.0874477864061,97.2288580984233,62.6134734830387,95.8671763019589,60.0566086948945,82.9264311660431,13.5958398732963,82.9481703994254,69.0124342991198,33.6932138067126,69.8592369318957,99.5621488549364,15.0349240326206,22.2222222222222,6.17779699759066,3.08889849879533,210.084033613445,3.5188420265,36.048733874821,5.61571392596323,48.25,74.2713807931199,20.3487068795747,5,16.4741253269084,4,10.2963283293178,0.6,11.2,20.8,5.65,3.3,15.0880243226328,8.7362201407,39.9065737164,0.94520485622,15.4444924939766,71.0446654722926,108.111447457837,55.6001729783159,6.18830312722428,39.3881245979626,3.303257378804,63.6363636363636,5.10781465055819,3,0,5,19.1111111111111,12.6711880139544,22,0,1,4.1848926852859,0,1,21.189843701736,14.4869339593501,2021
1100106,"Guajará-Mirim",90.501633754,6.28717356925004,4.39349303736075,"RO",59.4578357633927,93,70.8122827947825,65.7685497907726,41.7926747046231,90.1205140830064,43.3420362947685,88.3487523002088,89.0681726502622,95.4417103670835,87.8311146967863,61.4378285011462,66.4574275652289,21.6615985073158,81.3084636890588,93.6467094014869,33.6812568109125,52.5975583949723,70.3913970267166,10.5004865858909,14.0845070422535,8.66288387404167,17.3257677480833,128.040973111396,4.9548752433,34.005647438483,73.8647830474268,42.57,78.1497915826274,27.0514593428222,5,15.1600467795729,4,3.60953494751736,1.7,21.1,37.5,4.75,6.1,14.1762295618149,17.7381872652,66.2618060975,6.898346558627,25.988651622125,71.4687919608438,88.7945597089271,60.6401871182917,10.8286048425521,33.4469667791593,7.367471432254,76.9230769230769,1.09545493599106,7,8,2,22.2791293213828,4.00442285229729,80.5377720870679,0.224668613794653,2,119.048095088293,33.9602018292377,2,14.8785030536666,10.0706025035734,2021
