geocode,state_acronym,feature_id,biome,class_id,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1501105,PA,58942,Amazônia,4,25.10532236,25.19506078,26.89259982,21.71063648,19.56603284,24.74799659,24.30152201,13.84793261,11.61403214,12.68552107,15.45491151,24.03264898,24.65791099,24.65776262,21.44201174,18.40488604,21.44254149,20.90648485,20.81718996,21.88872844,21.88872844,20.72789503,21.26395875
1501105,PA,58942,Amazônia,6,50763.71037,51701.79606,51725.38181,51767.46063,51834.08224,51865.43787,51678.94526,51582.01753,51536.37587,51367.11819,51320.21046,51291.1757,51623.36975,51759.96328,51898.05271,51897.42868,51650.91146,51383.50504,51230.41695,51310.17605,51469.41777,51575.88466,51654.19442
1501105,PA,58942,Amazônia,11,3806.225553,3395.536377,3355.241385,3395.887039,3321.760809,3280.936581,3325.238182,3328.986381,3357.665086,3330.944057,3347.022932,3596.8875,3403.581931,3337.028822,3156.132934,3134.244261,3260.284715,3313.778758,3314.048486,3347.105823,3352.293663,3408.939769,3317.381275
1501105,PA,58942,Amazônia,12,118.0190785,132.9413184,110.4271999,124.8120338,106.0494634,135.4438611,136.2472832,106.1395375,133.1213975,225.677956,171.1771141,105.5125558,102.7433946,130.8845747,199.0554199,229.3418897,194.8555706,188.3313703,186.8997784,184.3116173,176.8966278,146.7853285,134.8173277
1501105,PA,58942,Amazônia,15,2726.579571,1928.980324,1844.341693,1773.661162,1959.353578,2122.428614,2715.170768,2893.302025,3185.130712,3877.643214,4499.099678,4308.152321,3522.583072,3530.883409,3235.615898,3661.110473,6349.774117,7542.000063,7631.291969,6783.684956,6386.439404,6971.033463,7073.871294
1501105,PA,58942,Amazônia,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64139324,29.8188131,26.96235878,10.71365684,0.0,0.0,0.714640643,0.625310529,7.860294946,8.485521729,6.788356207,3.84091488,3.394324396,5.091332574,6.788595862
1501105,PA,58942,Amazônia,24,61.91935237,66.92293674,69.78212516,73.80286518,75.58986093,80.7721493,81.66564712,83.81004254,83.72069409,88.27753148,87.83078417,89.52842901,91.22607792,94.26397166,98.19536672,97.56991995,100.339763,102.8415558,105.0753034,105.5220515,107.6664469,108.8279911,111.2404393
1501105,PA,58942,Amazônia,33,26594.94839,26522.13738,26551.08415,26475.41249,26478.45402,26418.50698,26462.99643,26643.72588,26484.43945,26421.36264,26516.87014,26432.08396,26418.95458,26185.3291,26196.85341,26093.30787,25960.46222,25937.59321,25931.60843,25870.0516,25856.46789,25769.6359,25961.01938
1501204,PA,58943,Amazônia,3,224974.0397,227323.822,227611.1719,227108.9178,219533.0463,214814.7066,208198.3684,206044.2189,204926.3958,200659.4407,200489.2339,201616.4411,204028.0609,202932.7919,203040.8778,202511.2436,202485.9468,201615.9679,199285.2983,198025.7288,196828.3579,195808.0062,195614.4492
1501204,PA,58943,Amazônia,4,94.82344689,85.98284602,85.62595104,85.62595104,95.62718248,99.37814641,95.09209061,91.69869389,88.12662425,105.7177757,140.0972779,135.7215639,117.7722605,115.4500025,135.5402397,166.348249,180.0113969,151.9727058,119.1116145,108.7535523,124.6487915,183.8525819,194.4791865
1501204,PA,58943,Amazônia,6,52019.04733,57365.8696,57203.40804,57267.05489,55282.90312,55346.88029,54638.72986,55688.20788,56594.22695,56432.57617,57550.87688,58457.19853,60756.26127,60820.80119,62031.58316,62261.5663,62493.61273,62208.53554,61885.46317,61604.64041,61704.63535,61977.28769,62759.4477
1501204,PA,58943,Amazônia,11,13176.52477,9480.757159,9463.451166,10407.10691,11495.61655,11455.67974,12001.32065,10911.46817,11002.69743,11023.68809,10140.24093,9521.152524,7653.676487,7069.984131,5748.691793,5355.145914,6440.218701,6122.957167,6471.132487,6382.471471,6129.326229,6315.817174,4551.29711
1501204,PA,58943,Amazônia,12,1351.735286,1265.327773,1146.064434,1235.510911,1159.903861,1292.731391,1336.737228,1111.255002,1186.944141,1161.605018,1195.452456,1196.969346,1239.009377,1470.21398,1538.700309,1551.644526,1760.534927,1496.920905,1501.55005,1434.424991,1383.629447,1586.304389,1421.693125
1501204,PA,58943,Amazônia,15,56717.65798,53017.1269,52417.42759,52165.16726,60374.21854,65306.19081,72113.99946,73477.73042,72716.4432,76096.54933,76522.86979,76528.89133,74315.73004,76219.10211,76151.71805,76185.04251,76158.40896,77405.69598,80212.56377,81862.58493,82852.56243,83438.78198,83713.03659
1501204,PA,58943,Amazônia,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.12803581,81.12803581
1501204,PA,58943,Amazônia,41,0.803570514,118.5185154,119.7682887,120.5722062,59.88695255,30.70667776,34.45579556,83.01056185,1851.103844,2709.467914,1956.833965,421.747677,141.4774022,148.4434234,167.9894031,452.8253211,621.4637233,645.6567692,620.034206,366.1494024,364.9911995,721.3982738,478.8169534
1501204,PA,58943,Amazônia,9,4.282878979,4.282878979,4.640071912,4.640071912,5.086490656,5.086490656,6.15770451,6.15770451,7.228727411,7.228727411,7.407295068,7.407295068,6.068612317,7.318030261,9.727745325,9.81699729,9.638525543,8.478391376,8.478391376,8.478391376,9.0137802,12.31803806,14.81710084
1501204,PA,58943,Amazônia,24,208.7588024,212.062554,216.3484246,223.4026297,235.5428215,241.9716541,259.4714295,267.5076421,286.2578709,305.0987026,320.0973463,335.0084374,340.187529,356.3493017,369.0290955,380.2800599,401.9783003,404.0319113,410.63959,414.1221007,415.996993,416.8898776,418.7648617
1501204,PA,58943,Amazônia,33,27442.9709,27116.89443,27722.73882,27372.64602,27748.81283,27397.31287,27306.31208,28309.38972,27331.22008,27489.2723,27667.53481,27770.10683,27392.40077,26850.19056,26796.78704,27116.73123,25438.83057,25930.42739,25476.37305,25783.29062,26177.48252,25448.86045,26742.71476
1501253,PA,58944,Amazônia,3,158245.501,133192.4749,133110.1107,132446.3217,129224.5763,121849.3733,112917.7612,105393.1364,99940.24729,98566.71954,97897.5268,97403.37472,96481.26438,95079.45247,94382.89514,92897.01679,92631.41457,91515.98186,90717.52756,90137.03007,89718.07354,87009.93507,85308.25748
1501253,PA,58944,Amazônia,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0469579
1501253,PA,58944,Amazônia,6,2.92649917,3.103798285,3.281108228,3.192498499,2.837716168,2.571560431,2.216945142,2.21710144,2.48311217,2.837669281,2.660209583,2.660277747,2.837652307,2.837619977,2.660261798,2.837614661,3.014856177,3.014856177,3.103493115,2.926188324,3.103546503,3.19217829,2.748759399
1501253,PA,58944,Amazônia,11,19.50119648,28.10107085,27.56857819,25.52909644,26.50632539,22.87258224,21.54256188,29.43017269,35.36879219,35.54650038,36.87752332,33.41975991,28.45413658,22.86804506,19.85373687,18.52518544,18.52472742,19.8546558,17.37178029,17.81433785,13.02861327,12.23123308,30.31907111
1501253,PA,58944,Amazônia,12,4642.966532,4622.655819,4609.71386,4610.954872,4640.032534,4649.075024,4686.57221,4695.786505,4710.147848,4723.001395,4728.678265,4759.181239,4788.615607,4782.133032,4756.330943,4723.435661,4734.16099,4722.193899,4736.733092,4809.083014,4792.419911,4798.354403,2051.548669
1501253,PA,58944,Amazônia,29,2550.418809,2549.620768,2549.886672,2550.152671,2549.354888,2550.064328,2550.330207,2549.887129,2549.975722,2549.35515,2548.556947,2547.936173,2547.936232,2547.75898,2548.025055,2549.177518,2548.113824,2548.911673,2548.380021,2549.355123,2551.571758,2552.103632,2564.691406
1501253,PA,58944,Amazônia,15,129860.9319,154956.1634,155026.9125,155610.1063,158771.3859,166145.4379,175018.1859,182621.8052,188045.1722,189391.1275,189961.1275,190425.3971,191369.9161,192508.0804,192981.4197,194447.2757,194623.8899,195664.2341,196422.6076,197038.6114,197420.7652,199982.1537,203959.4869
1501253,PA,58944,Amazônia,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.685709216,20.64757756,11.96186834,0.709247058,1.418408301,3.989809839,3.989809839
1501253,PA,58944,Amazônia,41,0.9753573,8.777671674,21.0133832,105.9513704,124.2114539,124.5577872,155.4102443,57.26884653,21.18604437,25.08588884,100.5987443,100.4202922,40.6896765,187.9127182,347.1030334,391.4158265,451.5899829,497.7789786,497.6014878,398.7826344,398.07168,393.1951995,389.0293526
1501253,PA,58944,Amazônia,24,56.66812849,56.84549258,57.11153857,58.26440597,58.35308849,59.23990995,62.60982976,63.23060504,64.82687902,64.82687902,67.1326132,67.48734114,68.4628478,70.14781949,73.96114716,74.13851194,74.49323955,74.49323955,76.26688254,76.53292716,76.53292716,76.4442449,76.4442449
1501253,PA,58944,Amazônia,30,196.7746633,173.2845248,173.0173297,171.8660011,169.2075014,159.9018302,151.3037062,151.9294896,168.1547459,174.2750962,177.9138627,181.4611573,187.9329047,330.1689929,400.4017835,433.5677909,454.0538218,467.9749568,475.1580522,485.2653719,549.0176079,697.2779199,799.6035952
1501253,PA,58944,Amazônia,33,87.2396442,72.87634095,85.28807151,81.56478192,97.43800553,100.8094896,97.97087924,99.21228246,126.3411494,131.1281583,142.8312969,142.5657003,147.7941848,132.5437095,151.2529136,126.5131104,115.9621648,128.8179197,157.191878,147.793457,139.9005349,135.026326,189.7374382
1501303,PA,58945,Amazônia,3,47938.51059,47725.7394,47163.55513,46751.13983,46452.48466,46724.9466,47185.06806,47084.889,45989.12477,45164.75236,44851.62318,45416.66293,45770.98769,45806.37659,45369.83958,44778.25816,44056.20634,43232.91314,42790.3923,42837.66271,43136.75431,42723.62801,43036.21077
1501303,PA,58945,Amazônia,4,19.48157287,19.92839976,19.66030484,16.53258226,13.8517064,13.76234625,13.76234625,12.68997773,11.70695748,8.042901868,5.629999231,5.808733826,3.753385107,4.021482751,4.021482751,3.664016498,1.340466376,1.161735419,1.072369946,1.51919726,1.51919726,1.51919726,1.161734015
1501303,PA,58945,Amazônia,5,1275.785894,1248.795923,1276.948552,1360.332818,1430.758196,1430.758382,1430.400893,1454.531357,1492.6932,1511.90833,1504.043889,1476.696179,1453.101771,1452.208092,1433.261529,1441.126159,1452.029446,1421.821844,1423.43054,1422.89429,1426.826718,1441.215445,1482.683664
1501303,PA,58945,Amazônia,6,19835.26207,19773.3322,19654.02959,19571.27591,19540.44354,19770.20298,19921.40645,19880.20755,19464.48208,19170.55885,19204.96338,19466.35417,19621.5811,19593.25449,19521.13826,19397.27944,19162.42706,18941.42714,18828.6491,18828.11341,18904.43074,18703.44656,18748.12984
1501303,PA,58945,Amazônia,11,1046.924399,963.6344238,921.1860468,976.8618237,1124.048804,1009.122965,929.9443796,903.8495221,964.7091548,974.8085349,973.4679953,942.1896538,867.5691188,625.2984478,523.1534128,484.1902475,485.5314367,503.1363463,556.9346605,609.4825741,570.1609096,595.2744605,538.1678785
1501303,PA,58945,Amazônia,12,930.0276513,926.9895258,894.6393837,823.772386,719.3044194,712.2442977,700.4481134,641.5562802,552.1010578,505.0051613,383.2894793,332.4398435,313.9413001,421.2702351,369.6161904,327.8824712,291.9570047,268.8112852,240.7505988,236.5504832,260.1434232,266.6671238,114.4769263
1501303,PA,58945,Amazônia,32,0.893658942,0.446829419,0.0,0.0,0.089366321,0.089366321,0.0,0.089366321,0.62555127,0.625549084,0.893641589,1.251098303,1.161734119,1.251098267,1.161734106,1.251098303,0.893641663,0.536184985,0.0,0.0,0.0,0.0,0.0
1501303,PA,58945,Amazônia,15,5916.81464,6282.135855,6902.495041,7264.950772,7352.520712,6847.620357,6228.075028,6297.511994,7682.367965,8645.523248,8751.951849,7907.650305,7356.99593,7516.692928,8024.809249,8656.692768,9522.532352,10535.01296,11022.75178,10872.79951,10469.59814,11049.39057,10902.49315
1501303,PA,58945,Amazônia,41,0.0,0.0,0.0,0.536200275,0.536200275,1.876643018,7.506614221,8.310922498,5.630012195,1.697939032,0.0,2.413048779,5.630405811,5.898498291,2.680950049,27.16663492,26.45187679,38.60548893,25.55857405,10.09826917,6.970384479,63.89524153,70.06138124
1501303,PA,58945,Amazônia,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17873811,1.966105841,2.323588788,3.485408374,5.183332996,5.808883801,7.596163257,7.149328632,5.272677045,5.272677045,5.362041461,6.791871045,6.702506628,7.685514679,7.685514679,7.685514764
1501303,PA,58945,Amazônia,24,927.1810929,941.6587954,1004.215276,1070.793411,1116.727692,1200.106619,1261.054648,1305.827603,1404.309541,1509.136722,1564.544572,1613.785666,1664.456451,1688.496215,1766.33489,1823.350706,1899.938283,1949.358181,1987.160427,2000.386828,2068.394763,2053.381328,2135.419768
1501303,PA,58945,Amazônia,30,906.7007292,934.3145737,957.4600032,1008.129978,1098.745412,1140.567756,1228.949656,1295.437344,1330.736139,1402.763522,1571.929273,1596.236759,1661.203224,1707.941428,1719.380633,1832.695989,1843.597696,1860.487849,1900.791192,1983.09598,2040.111224,2054.32027,2052.979727
1501303,PA,58945,Amazônia,33,52234.03778,52214.64415,52237.43075,52187.29437,52182.10937,52180.32177,52125.00389,52146.54042,52131.16754,52134.47337,52215.79741,52264.94836,52305.42909,52201.31441,52289.07285,52252.78971,52283.4418,52272.98588,52247.33667,52222.31432,52139.02476,52071.19635,51942.14972
1501402,PA,58946,Amazônia,3,16984.56661,16907.34848,16806.61984,16663.5262,16597.83234,16681.04008,16752.53721,16646.08839,16385.01829,16247.28549,15844.36076,15823.62431,15942.85733,16061.64381,15995.8624,15868.67766,15286.36762,15216.38384,15429.82567,15430.99239,15542.98653,15326.24818,15479.43994
1501402,PA,58946,Amazônia,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501402,PA,58946,Amazônia,5,1501.5347,1471.77258,1498.138878,1557.842561,1596.184589,1586.620558,1547.026256,1549.528676,1573.660632,1546.758011,1501.889991,1476.775279,1463.191113,1469.448455,1488.753636,1504.841162,1515.655726,1488.575166,1489.022043,1492.77595,1495.457229,1521.287554,1556.233926
1501402,PA,58946,Amazônia,6,13752.73243,13814.94336,13849.89395,13841.94043,13780.89153,13997.09425,14228.21986,14171.91186,13819.94466,13624.47462,13480.66353,13487.54633,13658.88671,13798.49532,13741.02658,13702.5046,13441.96489,13333.54957,13408.00217,13316.74548,13370.46377,13184.37922,13321.66097
1501402,PA,58946,Amazônia,11,1582.688201,1419.571044,1350.12389,1411.0804,1560.699086,1424.936502,1209.451174,1185.945632,1330.106951,1417.874984,1429.407069,1409.835373,1368.988138,1147.961703,1031.323075,900.2962782,1002.277224,1025.873994,1071.545462,1148.053538,1074.85077,1104.52326,885.4609492
1501402,PA,58946,Amazônia,12,280.6341764,286.1759015,317.4573627,246.4051279,217.4482861,216.0182599,230.855017,250.6063584,232.2845659,213.9631365,197.0709935,211.459941,193.8528354,184.7373738,191.3505821,196.8030512,196.7138928,199.6628215,203.147986,210.4770856,207.4381734,103.5851715,73.9131743
1501402,PA,58946,Amazônia,32,0.0,0.0,0.0,1.698102802,1.966217706,1.966217706,1.966217706,1.966217706,1.6980776,1.340574335,1.251202698,1.072501373,1.072501373,0.446858087,0.089377881,0.0,0.0,0.0,0.0,0.0,0.089377881,0.089377881,0.0
1501402,PA,58946,Amazônia,15,4056.354866,4022.216804,3885.741244,3878.054653,3713.963576,3477.832901,3282.999422,3355.218996,3678.85859,3869.863073,4304.878466,4168.937378,3817.054567,3635.163973,3781.207985,3937.979058,4640.863461,4747.04524,4389.884091,4324.011537,4208.710804,4576.140139,4665.69522
1501402,PA,58946,Amazônia,41,2.59189505,17.07025982,21.18141122,36.46455098,40.48667933,32.44311542,34.05199976,33.24773864,38.07401017,36.55447311,33.1582439,31.01330683,50.31836512,71.76845369,79.09719966,86.51529669,83.02951968,71.94694315,69.80170883,73.91280899,76.23675165,182.23565,190.1005682
1501402,PA,58946,Amazônia,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714998309,0.80437309,0.89374787,0.89374787,0.80437309,0.80437309,0.80437309,0.80437309,0.80437309,0.80437309,0.89374787
1501402,PA,58946,Amazônia,23,71.32161193,73.0196061,68.64050137,64.17167327,55.50249996,56.57490534,59.43485266,65.15453446,76.41544506,76.05773217,75.4321327,69.62289797,69.71202844,58.8976587,49.78126694,44.7763966,46.92145748,42.27439437,41.55939695,37.62716995,34.1414602,34.23083118,34.05207895
1501402,PA,58946,Amazônia,24,11064.15699,11300.37171,11508.8831,11626.67838,11779.60061,11883.45436,12043.97236,12113.23922,12246.22968,12355.26837,12498.08902,12689.44256,12812.51344,12999.3981,13067.41325,13191.91371,13226.32282,13318.64786,13350.01855,13436.62312,13485.24342,13470.67591,13532.96999
1501402,PA,58946,Amazônia,33,56647.19632,56631.28805,56637.09762,56615.91572,56599.20238,56585.79665,56553.26342,56570.87018,56561.4869,56554.33733,56577.57639,56574.44792,56564.61577,56515.01173,56516.9787,56508.57685,56502.85682,56499.01359,56490.16636,56471.75435,56447.35514,56439.57814,56203.35724
1501451,PA,58947,Amazônia,3,345917.7997,333304.1501,329428.4838,326729.4575,324521.4706,324052.1961,326136.5668,326888.5479,327073.7474,327394.9472,327914.8893,328733.9065,329544.3282,328716.8602,327172.3362,324965.3799,323311.4657,322493.4313,322018.1512,322210.5696,320586.3577,317927.9864,316230.2075
1501451,PA,58947,Amazônia,6,2472.084643,2213.190989,2166.054117,2275.678533,2406.371074,2414.046152,2482.520252,2550.992348,2576.436025,2525.461518,2590.273851,2654.728575,2723.292935,2709.633836,2727.039575,2739.803545,2768.63738,2790.419904,2796.848746,2756.85592,2741.678894,2674.902666,2785.063942
1501451,PA,58947,Amazônia,11,982.6487126,1357.513361,1253.159322,1297.513821,1176.995207,1213.421772,991.0397199,1007.908914,1048.529861,1099.683932,1097.812096,895.1604159,888.7248878,803.468569,832.6676072,802.7627813,864.6292724,818.5652705,854.1011991,888.3847894,962.4869474,926.8548937,463.6880356
1501451,PA,58947,Amazônia,12,152.3041098,112.223089,58.38966183,87.49205908,66.78434896,55.26588741,45.26570922,43.21087654,34.72925859,42.40964269,53.83654305,48.30157523,57.94837611,49.46497614,59.99939822,42.76479936,70.17055731,57.49528929,50.53124587,64.81556863,58.83728594,60.79942607,37.58408312
1501451,PA,58947,Amazônia,15,30368.45416,38905.35624,42092.31511,43255.72568,43645.83558,40583.0834,35394.6091,33940.24847,34080.48054,32379.23387,29038.95408,27608.72482,27718.43104,27758.53802,25047.90042,25634.42192,27801.49908,28210.0527,29438.58485,29069.62651,29843.55806,31900.05994,33306.43379
1501451,PA,58947,Amazônia,39,7.679825537,74.65604963,269.956081,503.2635098,731.5912849,1365.952816,3280.24829,4302.165195,3678.367447,4123.540071,5260.82726,4286.775414,3072.412198,4464.046706,6037.701158,10370.41756,12135.66599,13572.75905,12909.87526,13364.98627,12377.18312,24706.05349,24792.48177
1501451,PA,58947,Amazônia,41,1885.648609,6081.825914,6532.007791,7913.163625,9441.564889,12309.50097,13481.00867,13124.77925,13417.25852,14364.18032,16018.6558,17560.26139,17887.88672,17311.82141,19968.23991,17213.81553,14896.21128,13861.36507,13767.87009,13431.70935,15262.91301,3506.18327,3720.254491
1501451,PA,58947,Amazônia,24,62.3307943,65.72403716,66.88500716,68.58184926,69.92143057,70.18934811,71.61822369,72.77919245,74.29725933,83.76356373,89.1218348,99.7490784,105.9111178,119.48512,134.488276,147.8840424,159.0470432,174.4968241,181.3732642,196.4658271,204.9497954,205.0390992,221.3819214
1501451,PA,58947,Amazônia,33,58016.35795,57750.66873,57998.05759,57734.43192,57804.77406,57801.65206,57982.43174,57934.67635,57881.4622,57852.08835,57800.9377,57977.70073,57866.37305,57931.98969,57884.93598,57948.05845,57857.98221,57886.7231,57847.9727,57881.89469,57827.34372,57957.42931,58308.21301
1501501,PA,58948,Amazônia,3,8922.300331,8792.258688,8752.041173,8811.119033,8880.743113,8970.923235,9341.648165,9359.701482,8952.246081,8797.092936,8696.457451,8727.023219,8865.017153,8966.635322,8815.147337,8586.171378,8261.832295,8052.964038,7946.33997,8011.582357,7981.821478,7749.271315,7776.262919
1501501,PA,58948,Amazônia,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501501,PA,58948,Amazônia,5,136.2966979,133.883597,138.0842423,140.5867497,144.4298508,138.6204569,137.7266862,143.8935424,145.591642,145.7703779,142.3741362,142.5528747,147.5578585,153.9035206,156.2272634,156.5847667,157.2997912,157.6572822,157.5679064,158.1041574,157.746657,160.6960312,162.3941591
1501501,PA,58948,Amazônia,6,2279.595242,2193.615744,2163.049167,2172.880343,2178.778955,2214.17155,2329.464993,2323.029664,2233.207731,2218.5502,2235.88864,2249.026617,2274.676872,2303.276479,2286.205939,2278.16227,2249.473441,2228.917116,2225.43131,2219.800452,2209.343814,2169.214686,2200.853422
1501501,PA,58948,Amazônia,11,335.6922094,327.9167157,347.0429943,372.2465702,397.0031135,381.1836653,321.6604518,288.1447352,289.4852981,326.0394811,352.7624641,345.3443774,331.9384447,227.1911661,209.4949791,162.3051737,169.2763155,204.9367733,240.2398252,259.8130294,267.6778826,275.2745485,198.7697642
1501501,PA,58948,Amazônia,12,40.21814357,47.18936193,42.54180092,41.46937091,36.37510632,31.45948181,38.96697089,33.96197569,37.80504088,36.01759288,35.39195193,35.39200793,32.97886457,35.83887771,39.6819518,38.96696423,32.80017371,29.58268715,29.40393936,33.51516287,39.14574713,18.14283408,6.881777594
1501501,PA,58948,Amazônia,15,5604.303165,5782.071956,5784.573983,5672.497219,5534.859796,5406.338246,4947.489924,4945.971639,5385.871266,5500.538193,5501.075143,5426.98452,5212.486423,5096.480158,5236.97505,5475.961243,5803.785507,5943.746396,6006.308966,5908.713234,5906.835784,6115.523251,6113.825495
1501501,PA,58948,Amazônia,41,0.0,5.273065149,5.362438696,3.664335089,3.217450635,4.558031213,5.809285425,4.826193939,4.558075024,1.608736401,1.340611188,1.698111188,6.971273438,22.16502831,29.13616771,41.73791844,44.86606431,53.17790751,49.33489986,47.54740993,46.11740828,101.3514241,112.6126868
1501501,PA,58948,Amazônia,35,4.736897601,2.68123772,2.68123772,6.345587756,6.345587756,6.345587756,6.345587756,6.345587756,6.345587756,1.251241547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501501,PA,58948,Amazônia,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893744061,0.893744061,0.893744061,0.893744061,0.893744061,0.893744061,0.893744061,0.893744061,0.893744061,0.893744061,0.893744061
1501501,PA,58948,Amazônia,24,700.8686695,745.3772008,788.366156,808.7433643,850.7489501,876.5779451,912.863569,930.3808192,982.0387124,1009.029423,1066.943343,1108.14447,1165.343688,1243.456323,1274.022588,1313.257765,1333.813913,1377.070897,1395.481911,1412.373567,1440.883725,1438.560032,1470.019522
1501501,PA,58948,Amazônia,30,0.983122687,1.608746381,2.502494208,2.502494208,2.7706185,3.396242029,4.021865289,4.379364276,4.647488599,4.647488599,4.736863416,4.736863416,4.826238159,4.736863416,4.736863416,4.647488599,4.647488599,4.736863416,4.736863416,4.647488586,4.647488586,27.61600164,47.54590974
1501501,PA,58948,Amazônia,33,757.4215437,750.5397097,756.1703348,750.3609545,747.1434803,748.841581,736.4185241,741.7810177,740.6190989,741.8703516,745.4454179,741.5129602,739.7254613,727.8385397,729.8941388,723.7273088,723.7272884,728.7323171,726.6766863,725.4254194,727.3022939,725.872155,692.3566225
1501576,PA,58949,Amazônia,3,161711.532,154414.8995,152314.3404,148293.1099,143227.2438,139991.9509,135673.5061,134514.9017,132761.1364,131557.376,130579.4867,131404.0033,131022.2985,131903.0355,132007.5259,131052.2711,131169.2298,129059.4722,126475.3517,123624.0347,120716.3662,117827.0434,113906.1743
1501576,PA,58949,Amazônia,4,50.39777153,44.52058983,48.17172124,48.26086425,52.17897983,56.80918502,53.5144692,49.32922966,51.82224506,51.73329478,47.72624153,48.79478544,43.18520638,45.67875347,43.63132103,46.56992429,48.35146476,50.13232775,52.35821187,51.91301699,52.89215773,43.36370459,29.02778264
1501576,PA,58949,Amazônia,6,43.00212572,37.30331938,39.70740034,38.90615878,38.01568357,38.19357918,35.25527948,33.38582991,33.20821018,32.94124949,32.4069489,33.74251081,33.20833227,31.24949643,31.24937355,33.92056415,34.00955413,33.29730822,32.22901808,31.07149066,29.29082397,28.75674174,24.8393313
1501576,PA,58949,Amazônia,11,204.5174203,210.7476317,194.1868427,188.1359262,188.2250456,182.7922834,239.4128727,214.8461882,251.077973,220.7191885,232.3812466,224.2784066,235.1416372,220.8041813,215.3732446,226.0566077,233.532471,229.258752,258.6379136,232.5575694,257.8417742,230.9550062,82.72287493
1501576,PA,58949,Amazônia,12,632.3804506,618.8479418,650.366422,632.2925209,622.4123216,636.0311985,654.1897895,599.523886,636.9207288,648.7584756,615.1054459,662.7407129,634.2553571,679.4860411,669.1589605,675.7440162,681.5340194,679.8389318,651.7913004,677.9640409,703.429936,789.8875008,304.5340466
1501576,PA,58949,Amazônia,29,2.316374609,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.405470886,2.316374609
1501576,PA,58949,Amazônia,15,113998.7268,121326.8736,123406.1425,127426.0363,132506.0603,135744.9159,140059.9721,141156.6811,142893.6132,144084.1057,144906.4928,144045.1054,144614.9932,143796.2336,143614.7226,144533.8236,144081.7606,143893.4882,145362.3702,148247.1831,151104.4541,153689.1967,158149.1977
1501576,PA,58949,Amazônia,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.602595703,1.602595703,0.0,0.0,0.0,1.335881372,4.898575989,8.01632135,7.125411035,209.3417843,209.4308318
1501576,PA,58949,Amazônia,41,0.623418475,11.75640642,26.1845285,21.8204678,6.145358301,11.66602942,28.58736727,76.85989897,77.92727809,91.99942565,235.0377084,249.464707,66.43909798,21.37194746,89.31045163,106.7669752,430.4668455,2715.850951,3789.051687,3734.628286,3734.983641,3506.052715,3509.970521
1501576,PA,58949,Amazônia,9,0.0,0.0,0.712494983,0.712494983,0.712494983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.493730304,12.64692805,29.3908236,32.15179197,38.56424708,302.1907343,304.4173031
1501576,PA,58949,Amazônia,24,160.9274185,165.2023278,174.4634936,179.8958024,184.6157975,187.7328788,194.0556565,199.3096177,203.8516835,206.7013944,216.2306427,223.8896745,231.3707639,236.8925191,238.8518563,241.9689785,258.9793122,261.2948645,291.7534957,296.7409364,299.8580701,300.3033757,305.7360745
1501576,PA,58949,Amazônia,33,4851.972889,4823.839843,4799.715392,4824.820768,4828.381456,4803.899231,4715.497548,4809.153785,4744.433521,4759.656544,4789.123492,4761.971763,4771.496463,4717.636667,4744.167476,4736.869447,4713.633408,4717.374793,4706.158313,4717.729975,4709.18487,4726.899545,4828.029507
1501600,PA,58950,Amazônia,3,29492.30312,26939.57983,24673.02924,23391.87533,23029.54037,22891.20443,23690.91528,24315.3536,20752.55596,17880.60068,17101.30315,18326.78225,19403.61785,19113.15625,18992.68164,18959.07477,18752.71781,18008.15894,17734.05168,17928.43108,17542.34626,17276.72723,18251.50743
